Date,Lo 10,Decile 2,Decile 3,Decile 4,Decile 5,Decile 6,Decile 7,Decile 8,Decile 9,Hi 10
5/1/1935,1.022800126,1.029358667,1.021683924,1.027088549,1.019999561,1.02982951,1.020413894,1.025118781,1.027462365,1.033127788
6/1/1935,1.022411462,1.029751882,1.022360279,1.027645231,1.021235801,1.031112678,1.02144043,1.026426832,1.028629562,1.034570035
7/1/1935,1.025245587,1.032884387,1.025486657,1.030078695,1.02326806,1.032100484,1.023924574,1.028140965,1.030437893,1.036473644
8/1/1935,1.030585066,1.036309432,1.028079087,1.031114954,1.02416035,1.032889008,1.024762144,1.028936746,1.031014938,1.037713266
9/1/1935,1.028585731,1.036477314,1.028223018,1.031554209,1.024744121,1.033864056,1.025172049,1.029866905,1.032210915,1.03972643
10/1/1935,1.030282897,1.038581363,1.02922862,1.033169623,1.026441098,1.035313533,1.027000956,1.031819533,1.03406683,1.042032543
11/1/1935,1.038988788,1.043589402,1.032120753,1.035227697,1.029538897,1.037102555,1.028338111,1.033732526,1.03598399,1.044260409
12/1/1935,1.038756054,1.044280258,1.033609071,1.036354024,1.030533431,1.037936385,1.030345427,1.035099121,1.037734803,1.046355195
1/1/1936,1.04395399,1.047751446,1.037135745,1.038820547,1.033214879,1.040159645,1.033347854,1.038293437,1.041312913,1.048696938
2/1/1936,1.044263,1.048204074,1.037548525,1.039508246,1.034413409,1.041590905,1.034596138,1.039975472,1.042452109,1.049273721
3/1/1936,1.044331921,1.047912674,1.037888841,1.03954359,1.034225145,1.041792973,1.034778227,1.039892274,1.042992099,1.050119436
4/1/1936,1.043116319,1.047019852,1.035570197,1.037077792,1.031488586,1.03893846,1.031326206,1.037024251,1.039769254,1.046133182
5/1/1936,1.043633705,1.047591525,1.036616123,1.037882564,1.032373603,1.04002519,1.03286082,1.03835579,1.041064806,1.047932531
6/1/1936,1.04340828,1.047790567,1.036560146,1.037940686,1.032551171,1.040204074,1.032893871,1.038131505,1.041493725,1.047266046
7/1/1936,1.044023891,1.048964093,1.037733532,1.040060161,1.034215644,1.041679084,1.034990646,1.039952388,1.043647534,1.049368957
8/1/1936,1.044130381,1.049064793,1.038277304,1.040673796,1.035107137,1.042347842,1.034953386,1.040813468,1.044472016,1.049440314
9/1/1936,1.045341572,1.049293489,1.038948031,1.041306526,1.035690938,1.04342146,1.03509828,1.041602405,1.045015141,1.050386909
10/1/1936,1.046696335,1.0504666,1.039941266,1.042814338,1.036591989,1.044913553,1.037141564,1.043137727,1.04631932,1.051819637
11/1/1936,1.048500839,1.052638965,1.041309828,1.044799856,1.038318951,1.046533169,1.039311264,1.045428457,1.048566814,1.053614041
12/1/1936,1.048786032,1.052954756,1.041718022,1.04623959,1.038532845,1.046893176,1.039803897,1.045737904,1.049934145,1.054115561
1/1/1937,1.050317259,1.054860604,1.04309309,1.048302775,1.039963943,1.04903512,1.040854099,1.047268865,1.051378854,1.056204818
2/1/1937,1.050474807,1.055371157,1.04332257,1.049233668,1.040373689,1.049498793,1.041337056,1.047541155,1.052116922,1.057660268
3/1/1937,1.049726869,1.055613892,1.043522888,1.049009132,1.040138565,1.049542872,1.041589059,1.047689905,1.05202644,1.058155253
4/1/1937,1.047157137,1.053502664,1.041675853,1.047307639,1.038162301,1.047722965,1.039762112,1.045548427,1.049566802,1.054991369
5/1/1937,1.046170715,1.053066514,1.04104668,1.047238517,1.037518641,1.04709014,1.039273424,1.045117661,1.049266626,1.054548273
6/1/1937,1.043910987,1.051430049,1.039557984,1.045755627,1.036383595,1.045636779,1.037797656,1.043458014,1.047869003,1.052424413
7/1/1937,1.047069861,1.053316314,1.041528986,1.047671451,1.038373452,1.047590028,1.039754942,1.045394672,1.049941688,1.054796577
8/1/1937,1.045396644,1.052300918,1.040297898,1.046634257,1.037449299,1.046879762,1.038844117,1.044165288,1.048553665,1.053543479
9/1/1937,1.040995524,1.048531576,1.037004315,1.043276654,1.033824452,1.043144495,1.034788469,1.039800677,1.043709347,1.048155658
10/1/1937,1.039290373,1.046585501,1.035150151,1.040943887,1.031746464,1.041191729,1.032903085,1.03754639,1.04140275,1.045524787
11/1/1937,1.036509232,1.044153236,1.032968055,1.038687121,1.029614876,1.0392093,1.030744317,1.035543925,1.039247046,1.042942341
12/1/1937,1.032694878,1.04181851,1.030623217,1.035666619,1.027852176,1.037446801,1.029132233,1.034027889,1.037517739,1.041394614
1/1/1938,1.034865603,1.04323955,1.031317857,1.036687786,1.028105027,1.038395027,1.029720897,1.034577992,1.038237776,1.04170495
2/1/1938,1.036105372,1.044499784,1.032140849,1.038547604,1.029641016,1.039975464,1.031117198,1.035742926,1.039444208,1.042498729
3/1/1938,1.028040328,1.037347049,1.025303948,1.031973598,1.023030721,1.033987286,1.025450178,1.030514496,1.035057754,1.038962573
4/1/1938,1.03289679,1.043448724,1.030250014,1.037048844,1.027509549,1.037937117,1.02903105,1.034263508,1.037947635,1.041778162
5/1/1938,1.031087155,1.041284612,1.028150365,1.035225712,1.025536731,1.036313784,1.027853839,1.033028597,1.037098594,1.041859421
6/1/1938,1.038667708,1.050081384,1.035923182,1.043170034,1.033437466,1.043586634,1.033875006,1.038253656,1.040780294,1.044020237
7/1/1938,1.043379104,1.05261418,1.03904131,1.045796736,1.035981789,1.046072457,1.036052347,1.04053989,1.042399748,1.04529603
8/1/1938,1.04077483,1.050788947,1.037478592,1.044085813,1.034307642,1.04493433,1.034920978,1.03973035,1.041651305,1.045095333
9/1/1938,1.040058777,1.050093325,1.036905904,1.043895789,1.033813243,1.044593682,1.034784368,1.039676284,1.041709638,1.045130866
10/1/1938,1.043906995,1.053802255,1.040815039,1.047595356,1.036472211,1.047597933,1.036976042,1.041647511,1.04386806,1.047825214
11/1/1938,1.040994494,1.053344905,1.039511939,1.046401097,1.035446104,1.047210322,1.036820495,1.041266268,1.043473478,1.047938379
12/1/1938,1.041379662,1.053667228,1.039694893,1.047033123,1.036059088,1.047775815,1.03781999,1.042047217,1.044550342,1.04930489
1/1/1939,1.040402848,1.052105693,1.038285067,1.045525396,1.03455473,1.046267018,1.035968519,1.040396615,1.042498846,1.047344789
2/1/1939,1.04071913,1.052682247,1.039045091,1.046403637,1.035351337,1.04702033,1.036948546,1.041447415,1.043666444,1.048762894
3/1/1939,1.036953808,1.049096811,1.035568447,1.043184899,1.0317069,1.043131697,1.033617867,1.038212679,1.039704686,1.044437795
4/1/1939,1.036422888,1.048874403,1.035259847,1.043372673,1.031956573,1.042827102,1.033880406,1.038304042,1.039883516,1.045219035
5/1/1939,1.037689397,1.050128857,1.037086046,1.045129712,1.033525147,1.04479596,1.035553224,1.039948716,1.042100547,1.047836263
6/1/1939,1.035858913,1.048226023,1.034754676,1.043482588,1.031852904,1.043216229,1.033846633,1.03844703,1.040408176,1.046077994
7/1/1939,1.038533501,1.051286843,1.037712005,1.046840515,1.034715264,1.046018307,1.036199668,1.041126223,1.042628407,1.049387785
8/1/1939,1.036018172,1.04848201,1.035296211,1.044252725,1.032267127,1.043698239,1.034299277,1.039093945,1.041235455,1.047710863
9/1/1939,1.057876084,1.060937976,1.046315904,1.054043639,1.039201898,1.049728727,1.039938277,1.042591535,1.045248377,1.050870759
10/1/1939,1.056031148,1.060439335,1.04565254,1.053436509,1.039002371,1.049819004,1.040119226,1.042985635,1.045768911,1.051700947
11/1/1939,1.054438653,1.058307852,1.044314105,1.051858462,1.037298407,1.048193884,1.038615214,1.04088089,1.04424418,1.049618579
12/1/1939,1.054063273,1.058231654,1.044073912,1.052354939,1.037740296,1.04859639,1.038964189,1.04151999,1.044808071,1.050674495
1/1/1940,1.053797649,1.057357555,1.043654195,1.051649861,1.036775198,1.048332144,1.038928864,1.04123878,1.04448627,1.050558921
2/1/1940,1.053924105,1.05768745,1.044343007,1.052518524,1.037177467,1.04889405,1.039612479,1.041851028,1.045229945,1.051960367
3/1/1940,1.054600724,1.058083025,1.044896508,1.053234236,1.037571594,1.049552756,1.040051196,1.042561571,1.045645946,1.052728298
4/1/1940,1.053179122,1.058381405,1.044789929,1.053579697,1.037617247,1.049661909,1.040225924,1.043059915,1.046633036,1.05444214
5/1/1940,1.04766257,1.052077685,1.038920299,1.04799151,1.032319174,1.044293938,1.035022714,1.037677726,1.040949819,1.048083854
6/1/1940,1.049351402,1.053935654,1.040275051,1.049498522,1.033295747,1.04585829,1.036374454,1.038871055,1.042205204,1.049423305
7/1/1940,1.049821511,1.054700812,1.04106358,1.050396893,1.033901259,1.046598758,1.037029442,1.039673064,1.043247409,1.050495815
8/1/1940,1.050233041,1.055352617,1.041607015,1.050735121,1.034457498,1.047168108,1.037294922,1.040172107,1.043691833,1.050773146
9/1/1940,1.050854779,1.056224338,1.042448633,1.051514766,1.035241616,1.048081238,1.038249233,1.04103753,1.044470427,1.051357376
10/1/1940,1.051184748,1.058233277,1.044112381,1.052972166,1.036345184,1.048835857,1.038982237,1.041797488,1.044919549,1.052381398
11/1/1940,1.050404769,1.057757072,1.04458432,1.053085887,1.036365911,1.048926057,1.038768207,1.04181624,1.045109724,1.052579246
12/1/1940,1.04817791,1.056800859,1.044185289,1.052826828,1.035916128,1.048760327,1.038668485,1.041822491,1.045214235,1.053141323
1/1/1941,1.051880075,1.056876949,1.044308503,1.052390957,1.035416817,1.04784371,1.037771076,1.041047375,1.044509761,1.05222509
2/1/1941,1.051474049,1.056175183,1.043865716,1.051927905,1.035004721,1.047705395,1.037505406,1.040299903,1.044365619,1.051909423
3/1/1941,1.051389931,1.056593428,1.044166349,1.05221403,1.035304872,1.047697013,1.037758557,1.040824214,1.044894068,1.052071417
4/1/1941,1.049394393,1.055019104,1.042723311,1.050789332,1.034112201,1.046649316,1.036612872,1.040439109,1.044014267,1.051097199
5/1/1941,1.04915723,1.054979013,1.04294854,1.051018404,1.034501027,1.046929818,1.036843,1.040824072,1.04436088,1.051576499
6/1/1941,1.050785522,1.056479193,1.044335661,1.052271218,1.035698979,1.048257325,1.038110022,1.042031428,1.045908622,1.053250609
7/1/1941,1.056056262,1.059766957,1.047134481,1.05488085,1.037697878,1.050515271,1.04016548,1.044198853,1.047987889,1.055890055
8/1/1941,1.055648624,1.059012403,1.046906205,1.054665655,1.037502791,1.050597211,1.040629394,1.044169615,1.048015136,1.055761236
9/1/1941,1.054916004,1.058792128,1.046866423,1.054121447,1.037284915,1.049987865,1.040142379,1.043816686,1.047579162,1.055159452
10/1/1941,1.052160564,1.057373347,1.045645777,1.052584538,1.036038099,1.048515782,1.039285302,1.042843849,1.046743194,1.054460937
11/1/1941,1.050009948,1.056559169,1.044581309,1.051664579,1.035292151,1.047928613,1.039135645,1.042566452,1.046540126,1.054275352
12/1/1941,1.046717116,1.054532689,1.043081291,1.050200662,1.034209236,1.046451034,1.037718264,1.041225712,1.044876127,1.052322834
1/1/1942,1.053200482,1.058706529,1.044902511,1.052397682,1.035876381,1.047960016,1.039071448,1.042643861,1.047335765,1.056138556
2/1/1942,1.053404803,1.058628185,1.044446933,1.051789396,1.035575977,1.047427653,1.03883454,1.04227268,1.047061363,1.055821715
3/1/1942,1.052458846,1.057961249,1.043277152,1.050546181,1.03451969,1.046065997,1.038065803,1.041415932,1.045737878,1.054371016
4/1/1942,1.051749488,1.056981577,1.042473829,1.04954396,1.033344475,1.044867205,1.036940539,1.040472409,1.044598024,1.053934506
5/1/1942,1.05300107,1.058061812,1.043345337,1.05071735,1.033668945,1.045316498,1.037249548,1.040520271,1.044969901,1.053991418
6/1/1942,1.053502299,1.0588871,1.043977604,1.051240607,1.034251935,1.045895603,1.037886419,1.040819941,1.04532519,1.054183245
7/1/1942,1.054439916,1.059674912,1.045032022,1.052186724,1.034897308,1.047104659,1.038857881,1.041579739,1.046268074,1.055804579
8/1/1942,1.055159044,1.060323433,1.045740554,1.052864332,1.035213986,1.047797842,1.039277579,1.042196354,1.046617527,1.05665978
9/1/1942,1.057379098,1.061169571,1.046627342,1.053403399,1.035752298,1.048566925,1.040030016,1.042923808,1.047410863,1.058608261
10/1/1942,1.061703779,1.063996527,1.048741529,1.055487031,1.037392929,1.050225758,1.041429896,1.044630031,1.04891704,1.060134774
11/1/1942,1.061166557,1.063741168,1.048294765,1.055575692,1.037036066,1.049971604,1.041371576,1.044734494,1.048398875,1.059167931
12/1/1942,1.061586779,1.064624073,1.048751821,1.056035923,1.037645843,1.050803181,1.042610809,1.045831465,1.048985978,1.060011029
1/1/1943,1.064915915,1.067483653,1.051512136,1.058338081,1.040767082,1.053688687,1.045509267,1.049307809,1.053817608,1.066320215
2/1/1943,1.071833609,1.070052019,1.053634088,1.06189198,1.042740376,1.056761243,1.047368182,1.051114717,1.055754525,1.068557354
3/1/1943,1.074305257,1.072057296,1.055526414,1.064094344,1.044640249,1.058526034,1.049691245,1.054047327,1.058822547,1.071624114
4/1/1943,1.074371864,1.072076593,1.05543775,1.064581699,1.044995427,1.058655174,1.051009657,1.055428129,1.060167252,1.074105995
5/1/1943,1.075310865,1.073328779,1.056750715,1.065948622,1.046019523,1.060408307,1.052840516,1.057595978,1.06269045,1.077678472
6/1/1943,1.075547433,1.073616431,1.057116351,1.06654129,1.0463145,1.060877008,1.053282709,1.057993634,1.062698951,1.076997379
7/1/1943,1.074945127,1.072789746,1.056164946,1.065493946,1.04508822,1.059686704,1.05181022,1.05648282,1.060550174,1.074373814
8/1/1943,1.074760236,1.072944228,1.056069891,1.065585579,1.045104941,1.06020595,1.051963784,1.056706794,1.060842886,1.073944064
9/1/1943,1.075003132,1.073525764,1.056614823,1.066207881,1.045681839,1.061100764,1.05295263,1.057501437,1.061922824,1.075093184
